"Time (UTC)","Barometric Pressure (mbar)"
2018-12-19 15:43:00,1017.20
2018-12-19 15:48:00,1017.00
2018-12-19 15:53:00,1017.00
2018-12-19 15:58:00,1016.90
2018-12-19 16:03:00,1016.80
2018-12-19 16:08:00,1016.60
2018-12-19 16:13:00,1016.60
2018-12-19 16:18:00,1016.50
2018-12-19 16:23:00,1016.60
2018-12-19 16:28:00,1016.50
2018-12-19 16:33:00,1016.40
2018-12-19 16:38:00,1016.30
2018-12-19 16:43:00,1016.30
2018-12-19 16:48:00,1016.20
2018-12-19 16:53:00,1016.20
2018-12-19 16:58:00,1016.10
2018-12-19 17:03:00,1016.10
2018-12-19 17:08:00,1016.00
2018-12-19 17:13:00,1016.00
2018-12-19 17:18:00,1015.90
2018-12-19 17:23:00,1015.90
2018-12-19 17:28:00,1015.90
2018-12-19 17:33:00,1015.80
2018-12-19 17:38:00,1015.80
2018-12-19 17:43:00,1015.70
2018-12-19 17:48:00,1015.70
2018-12-19 17:53:00,1015.60
2018-12-19 17:58:00,1015.60
2018-12-19 18:03:00,1015.60
2018-12-19 18:08:00,1015.60
2018-12-19 18:13:00,1015.80
2018-12-19 18:18:00,1015.80
2018-12-19 18:23:00,1015.70
2018-12-19 18:28:00,1015.80
2018-12-19 18:33:00,1015.80
2018-12-19 18:38:00,1015.80
2018-12-19 18:43:00,1015.80
2018-12-19 18:48:00,1015.70
2018-12-19 18:53:00,1015.80
2018-12-19 18:58:00,1015.90
2018-12-19 19:03:00,1015.90
2018-12-19 19:08:00,1015.90
2018-12-19 19:13:00,1015.90
2018-12-19 19:18:00,1015.90
2018-12-19 19:23:00,1015.90
2018-12-19 19:28:00,1015.90
2018-12-19 19:33:00,1015.90
2018-12-19 19:38:00,1016.00
2018-12-19 19:43:00,1016.00
2018-12-19 19:48:00,1016.10
2018-12-19 19:53:00,1016.20
2018-12-19 19:58:00,1016.10
2018-12-19 20:03:00,1016.20
2018-12-19 20:08:00,1016.20
2018-12-19 20:13:00,1016.20
2018-12-19 20:18:00,1016.30
2018-12-19 20:23:00,1016.20
2018-12-19 20:28:00,1016.30
2018-12-19 20:33:00,1016.30
2018-12-19 20:38:00,1016.30
2018-12-19 20:43:00,1016.40
2018-12-19 20:48:00,1016.40
2018-12-19 20:53:00,1016.40
2018-12-19 20:58:00,1016.50
2018-12-19 21:03:00,1016.60
2018-12-19 21:08:00,1016.50
2018-12-19 21:13:00,1016.50
2018-12-19 21:18:00,1016.40
2018-12-19 21:23:00,1016.50
2018-12-19 21:28:00,1016.60
2018-12-19 21:33:00,1016.60
2018-12-19 21:38:00,1016.60
2018-12-19 21:43:00,1016.70
2018-12-19 21:48:00,1016.70
2018-12-19 21:53:00,1016.80
2018-12-19 21:58:00,1016.90
2018-12-19 22:03:00,1016.90
2018-12-19 22:08:00,1017.00
2018-12-19 22:13:00,1017.00
2018-12-19 22:18:00,1017.00
2018-12-19 22:23:00,1017.00
2018-12-19 22:28:00,1017.00
2018-12-19 22:33:00,1017.00
2018-12-19 22:38:00,1017.10
2018-12-19 22:43:00,1017.20
2018-12-19 22:48:00,1017.20
2018-12-19 22:53:00,1017.30
2018-12-19 22:58:00,1017.30
2018-12-19 23:03:00,1017.30
2018-12-19 23:08:00,1017.30
2018-12-19 23:13:00,1017.30
2018-12-19 23:18:00,1017.30
2018-12-19 23:23:00,1017.30
2018-12-19 23:28:00,1017.30
2018-12-19 23:33:00,1017.30
2018-12-19 23:38:00,1017.20
2018-12-19 23:43:00,1017.20
2018-12-19 23:48:00,1017.10
2018-12-19 23:58:00,1017.20
2018-12-20 00:03:00,1017.20
2018-12-20 00:08:00,1017.30
2018-12-20 00:13:00,1017.40
2018-12-20 00:18:00,1017.30
2018-12-20 00:23:00,1017.40
2018-12-20 00:28:00,1017.30
2018-12-20 00:33:00,1017.40
2018-12-20 00:38:00,1017.50
2018-12-20 00:43:00,1017.60
2018-12-20 00:48:00,1017.40
2018-12-20 00:53:00,1017.40
2018-12-20 00:58:00,1017.50
2018-12-20 01:03:00,1017.50
2018-12-20 01:08:00,1017.60
2018-12-20 01:13:00,1017.50
2018-12-20 01:18:00,1017.50
2018-12-20 01:23:00,1017.70
2018-12-20 01:28:00,1017.60
2018-12-20 01:33:00,1017.60
2018-12-20 01:38:00,1017.70
2018-12-20 01:43:00,1017.60
2018-12-20 01:48:00,1017.70
2018-12-20 01:53:00,1017.70
2018-12-20 01:58:00,1017.80
2018-12-20 02:03:00,1017.90
2018-12-20 02:08:00,1017.90
2018-12-20 02:13:00,1017.80
2018-12-20 02:18:00,1017.70
2018-12-20 02:23:00,1017.70
2018-12-20 02:28:00,1017.80
2018-12-20 02:33:00,1017.90
2018-12-20 02:38:00,1017.80
2018-12-20 02:43:00,1017.80
2018-12-20 02:48:00,1017.90
2018-12-20 02:53:00,1018.00
2018-12-20 02:58:00,1018.10
2018-12-20 03:03:00,1018.10
2018-12-20 03:08:00,1018.10
2018-12-20 03:13:00,1018.20
2018-12-20 03:18:00,1018.20
2018-12-20 03:23:00,1018.20
2018-12-20 03:28:00,1018.20
2018-12-20 03:33:00,1018.10
2018-12-20 03:38:00,1018.20
2018-12-20 03:43:00,1018.30
2018-12-20 03:48:00,1018.30
2018-12-20 03:53:00,1018.40
2018-12-20 03:58:00,1018.40
2018-12-20 04:03:00,1018.40
2018-12-20 04:08:00,1018.20
2018-12-20 04:13:00,1018.20
2018-12-20 04:18:00,1018.20
2018-12-20 04:23:00,1018.10
2018-12-20 04:28:00,1018.20
2018-12-20 04:33:00,1018.20
2018-12-20 04:43:00,1018.20
2018-12-20 04:48:00,1018.10
2018-12-20 04:53:00,1018.00
2018-12-20 04:58:00,1018.10
2018-12-20 05:03:00,1018.10
2018-12-20 05:08:00,1018.00
2018-12-20 05:13:00,1018.00
2018-12-20 05:18:00,1017.90
2018-12-20 05:23:00,1017.90
2018-12-20 05:28:00,1017.90
2018-12-20 05:33:00,1017.90
2018-12-20 05:38:00,1017.90
2018-12-20 05:43:00,1018.10
2018-12-20 05:48:00,1017.80
2018-12-20 05:53:00,1017.90
2018-12-20 05:58:00,1017.90
2018-12-20 06:03:00,1017.80
2018-12-20 06:08:00,1017.90
2018-12-20 06:13:00,1018.00
2018-12-20 06:18:00,1018.00
2018-12-20 06:23:00,1018.10
2018-12-20 06:28:00,1018.20
2018-12-20 06:33:00,1018.20
2018-12-20 06:38:00,1018.40
2018-12-20 06:43:00,1018.30
2018-12-20 06:48:00,1018.40
2018-12-20 06:53:00,1018.50
2018-12-20 06:58:00,1018.60
2018-12-20 07:03:00,1018.50
2018-12-20 07:08:00,1018.40
2018-12-20 07:13:00,1018.40
2018-12-20 07:18:00,1018.40
2018-12-20 07:23:00,1018.40
2018-12-20 07:28:00,1018.40
2018-12-20 07:33:00,1018.40
2018-12-20 07:38:00,1018.40
2018-12-20 07:43:00,1018.30
2018-12-20 07:48:00,1018.30
2018-12-20 07:53:00,1018.20
2018-12-20 07:58:00,1018.20
2018-12-20 08:03:00,1018.20
2018-12-20 08:08:00,1018.20
2018-12-20 08:13:00,1018.20
2018-12-20 08:18:00,1018.10
2018-12-20 08:23:00,1018.00
2018-12-20 08:28:00,1017.90
2018-12-20 08:33:00,1017.90
2018-12-20 08:38:00,1018.00
2018-12-20 08:43:00,1018.10
2018-12-20 08:48:00,1018.00
2018-12-20 08:53:00,1018.10
2018-12-20 08:58:00,1018.10
2018-12-20 09:03:00,1018.10
2018-12-20 09:08:00,1018.00
2018-12-20 09:13:00,1018.00
2018-12-20 09:18:00,1017.80
2018-12-20 09:23:00,1017.80
2018-12-20 09:28:00,1017.70
2018-12-20 09:33:00,1017.90
2018-12-20 09:38:00,1017.90
2018-12-20 09:43:00,1017.90
2018-12-20 09:48:00,1017.90
2018-12-20 09:53:00,1017.90
2018-12-20 09:58:00,1018.00
2018-12-20 10:03:00,1018.10
2018-12-20 10:08:00,1018.10
2018-12-20 10:13:00,1018.20
2018-12-20 10:18:00,1018.30
2018-12-20 10:23:00,1018.30
2018-12-20 10:28:00,1018.20
2018-12-20 10:33:00,1018.20
2018-12-20 10:38:00,1018.20
2018-12-20 10:43:00,1018.30
2018-12-20 10:48:00,1018.30
2018-12-20 10:53:00,1018.40
2018-12-20 10:58:00,1018.40
2018-12-20 11:03:00,1018.60
2018-12-20 11:08:00,1018.70
2018-12-20 11:13:00,1018.70
2018-12-20 11:18:00,1018.80
2018-12-20 11:23:00,1018.70
2018-12-20 11:28:00,1018.80
2018-12-20 11:33:00,1018.80
2018-12-20 11:38:00,1019.00
2018-12-20 11:43:00,1019.00
2018-12-20 11:48:00,1019.10
2018-12-20 11:53:00,1019.10
2018-12-20 11:58:00,1019.30
2018-12-20 12:03:00,1019.20
2018-12-20 12:08:00,1019.00
2018-12-20 12:13:00,1019.10
2018-12-20 12:18:00,1019.10
2018-12-20 12:23:00,1019.10
2018-12-20 12:28:00,1019.20
2018-12-20 12:33:00,1019.20
2018-12-20 12:38:00,1019.10
2018-12-20 12:43:00,1019.30
2018-12-20 12:48:00,1019.50
2018-12-20 12:53:00,1019.50
2018-12-20 12:58:00,1019.50
2018-12-20 13:03:00,1019.70
2018-12-20 13:08:00,1019.70
2018-12-20 13:13:00,1019.80
2018-12-20 13:18:00,1019.80
2018-12-20 13:23:00,1019.80
2018-12-20 13:28:00,1020.00
2018-12-20 13:33:00,1019.90
2018-12-20 13:38:00,1020.00
2018-12-20 13:43:00,1020.20
2018-12-20 13:48:00,1020.20
2018-12-20 13:53:00,1020.20
2018-12-20 13:58:00,1020.20
2018-12-20 14:03:00,1020.10
2018-12-20 14:08:00,1020.20
2018-12-20 14:13:00,1020.20
2018-12-20 14:18:00,1020.20
2018-12-20 14:23:00,1020.30
2018-12-20 14:28:00,1020.30
2018-12-20 14:33:00,1020.30
2018-12-20 14:38:00,1020.20
2018-12-20 14:43:00,1020.20
2018-12-20 14:48:00,1020.20
2018-12-20 14:53:00,1020.20
2018-12-20 14:58:00,1020.20
2018-12-20 15:03:00,1020.20
2018-12-20 15:08:00,1020.30
2018-12-20 15:13:00,1020.30
2018-12-20 15:18:00,1020.00
2018-12-20 15:23:00,1019.90
2018-12-20 15:28:00,1019.90
2018-12-20 15:33:00,1019.90
2018-12-20 15:38:00,1019.90
2018-12-20 15:43:00,1019.90
2018-12-20 15:48:00,1019.60
2018-12-20 15:53:00,1019.60
2018-12-20 15:58:00,1019.60
2018-12-20 16:03:00,1019.50
2018-12-20 16:08:00,1019.40
2018-12-20 16:13:00,1019.30
2018-12-20 16:18:00,1019.20
2018-12-20 16:23:00,1019.10
2018-12-20 16:28:00,1019.00
2018-12-20 16:33:00,1018.80
2018-12-20 16:38:00,1018.70
2018-12-20 16:43:00,1018.60
2018-12-20 16:48:00,1018.50
2018-12-20 16:53:00,1018.40
2018-12-20 16:58:00,1018.40
2018-12-20 17:03:00,1018.40
2018-12-20 17:08:00,1018.60
2018-12-20 17:13:00,1018.60
2018-12-20 17:18:00,1018.40
2018-12-20 17:23:00,1018.20
2018-12-20 17:28:00,1018.10
2018-12-20 17:33:00,1018.30
2018-12-20 17:38:00,1018.30
2018-12-20 17:43:00,1018.20
2018-12-20 17:48:00,1018.00
2018-12-20 17:53:00,1018.00
2018-12-20 17:58:00,1017.90
2018-12-20 18:03:00,1017.90
2018-12-20 18:08:00,1018.00
2018-12-20 18:13:00,1017.90
2018-12-20 18:18:00,1018.00
2018-12-20 18:23:00,1018.00
2018-12-20 18:28:00,1018.10
2018-12-20 18:33:00,1018.10
2018-12-20 18:38:00,1018.10
2018-12-20 18:43:00,1018.20
2018-12-20 18:48:00,1018.20
2018-12-20 18:53:00,1018.20
2018-12-20 18:58:00,1018.40
2018-12-20 19:03:00,1018.60
2018-12-20 19:08:00,1018.60
2018-12-20 19:13:00,1018.60
2018-12-20 19:18:00,1018.60
2018-12-20 19:23:00,1018.70
2018-12-20 19:28:00,1018.40
2018-12-20 19:33:00,1018.30
2018-12-20 19:38:00,1018.40
2018-12-20 19:43:00,1018.50
2018-12-20 19:48:00,1018.60
2018-12-20 19:53:00,1019.00
2018-12-20 19:58:00,1018.80
2018-12-20 20:03:00,1018.50
2018-12-20 20:08:00,1018.30
2018-12-20 20:13:00,1017.90
2018-12-20 20:18:00,1017.60
2018-12-20 20:23:00,1017.70
2018-12-20 20:28:00,1017.90
2018-12-20 20:33:00,1018.40
2018-12-20 20:38:00,1018.60
2018-12-20 20:43:00,1018.70
2018-12-20 20:48:00,1018.70
2018-12-20 20:53:00,1018.70
2018-12-20 20:58:00,1018.70
2018-12-20 21:03:00,1018.70
2018-12-20 21:08:00,1018.80
2018-12-20 21:13:00,1018.80
2018-12-20 21:18:00,1018.90
2018-12-20 21:23:00,1019.00
2018-12-20 21:28:00,1019.00
2018-12-20 21:33:00,1019.00
2018-12-20 21:38:00,1018.80
2018-12-20 21:43:00,1019.00
2018-12-20 21:48:00,1019.10
2018-12-20 21:53:00,1018.90
2018-12-20 21:58:00,1018.80
2018-12-20 22:03:00,1018.90
2018-12-20 22:08:00,1018.80
2018-12-20 22:13:00,1018.90
2018-12-20 22:18:00,1018.80
2018-12-20 22:23:00,1019.00
2018-12-20 22:28:00,1019.00
2018-12-20 22:33:00,1019.00
2018-12-20 22:38:00,1019.00
2018-12-20 22:43:00,1019.10
2018-12-20 22:48:00,1019.10
2018-12-20 22:53:00,1019.20
2018-12-20 22:58:00,1019.10
2018-12-20 23:08:00,1019.10
2018-12-20 23:13:00,1019.30
2018-12-20 23:18:00,1019.40
2018-12-20 23:23:00,1019.30
2018-12-20 23:28:00,1019.20
2018-12-20 23:33:00,1019.20
2018-12-20 23:38:00,1019.10
2018-12-20 23:43:00,1019.00
2018-12-20 23:48:00,1018.90
2018-12-20 23:58:00,1018.90
2018-12-21 00:03:00,1018.90
2018-12-21 00:08:00,1018.80
2018-12-21 00:13:00,1018.80
2018-12-21 00:18:00,1018.70
2018-12-21 00:23:00,1018.70
2018-12-21 00:28:00,1018.80
2018-12-21 00:33:00,1018.80
2018-12-21 00:38:00,1018.90
2018-12-21 00:43:00,1018.90
2018-12-21 00:48:00,1019.00
2018-12-21 00:53:00,1018.90
2018-12-21 00:58:00,1018.90
2018-12-21 01:03:00,1018.80
2018-12-21 01:08:00,1018.80
2018-12-21 01:12:00,1018.80
2018-12-21 01:18:00,1018.90
2018-12-21 01:23:00,1019.00
2018-12-21 01:28:00,1018.90
2018-12-21 01:32:00,1018.70
2018-12-21 01:38:00,1018.70
2018-12-21 01:43:00,1018.60
2018-12-21 01:48:00,1018.50
2018-12-21 01:53:00,1018.40
2018-12-21 01:58:00,1018.50
2018-12-21 02:03:00,1018.30
2018-12-21 02:07:00,1018.40
2018-12-21 02:13:00,1018.50
2018-12-21 02:18:00,1018.50
2018-12-21 02:22:00,1018.50
2018-12-21 02:28:00,1018.40
2018-12-21 02:33:00,1018.40
2018-12-21 02:38:00,1018.50
2018-12-21 02:43:00,1018.40
2018-12-21 02:48:00,1018.20
2018-12-21 02:53:00,1018.20
2018-12-21 02:58:00,1018.30
2018-12-21 03:03:00,1018.20
2018-12-21 03:08:00,1018.10
2018-12-21 03:13:00,1018.10
2018-12-21 03:18:00,1018.20
2018-12-21 03:23:00,1018.10
2018-12-21 03:28:00,1018.00
2018-12-21 03:33:00,1017.90
2018-12-21 03:38:00,1017.70
2018-12-21 03:43:00,1017.50
2018-12-21 03:48:00,1017.30
2018-12-21 03:53:00,1017.20
2018-12-21 03:58:00,1017.10
2018-12-21 04:03:00,1017.00
2018-12-21 04:08:00,1016.90
2018-12-21 04:13:00,1016.80
2018-12-21 04:18:00,1016.70
2018-12-21 04:23:00,1016.60
2018-12-21 04:28:00,1016.60
2018-12-21 04:33:00,1016.50
2018-12-21 04:38:00,1016.60
2018-12-21 04:43:00,1016.70
2018-12-21 04:48:00,1016.80
2018-12-21 04:53:00,1016.70
2018-12-21 04:58:00,1016.70
2018-12-21 05:03:00,1016.80
2018-12-21 05:08:00,1016.70
2018-12-21 05:13:00,1016.80
2018-12-21 05:18:00,1016.80
2018-12-21 05:23:00,1016.80
2018-12-21 05:28:00,1016.80
2018-12-21 05:33:00,1016.80
2018-12-21 05:38:00,1016.90
2018-12-21 05:43:00,1016.90
2018-12-21 05:48:00,1016.80
2018-12-21 05:53:00,1016.90
2018-12-21 05:58:00,1016.80
2018-12-21 06:03:00,1016.90
2018-12-21 06:08:00,1016.90
2018-12-21 06:13:00,1016.80
2018-12-21 06:18:00,1016.60
2018-12-21 06:23:00,1016.70
2018-12-21 06:28:00,1016.70
2018-12-21 06:33:00,1016.60
2018-12-21 06:38:00,1016.70
2018-12-21 06:43:00,1016.60
2018-12-21 06:48:00,1016.70
2018-12-21 06:53:00,1016.50
2018-12-21 06:58:00,1016.40
2018-12-21 07:03:00,1016.40
2018-12-21 07:08:00,1016.30
2018-12-21 07:13:00,1016.40
2018-12-21 07:18:00,1016.20
2018-12-21 07:23:00,1016.10
2018-12-21 07:28:00,1015.70
2018-12-21 07:33:00,1015.10
2018-12-21 07:38:00,1015.40
2018-12-21 07:43:00,1015.60
2018-12-21 07:48:00,1016.00
2018-12-21 07:53:00,1015.90
2018-12-21 07:58:00,1015.80
2018-12-21 08:08:00,1015.70
2018-12-21 08:13:00,1015.70
2018-12-21 08:18:00,1015.40
2018-12-21 08:23:00,1015.10
2018-12-21 08:28:00,1015.20
2018-12-21 08:33:00,1015.20
2018-12-21 08:38:00,1015.20
2018-12-21 08:43:00,1015.00
2018-12-21 08:48:00,1014.90
2018-12-21 08:53:00,1014.70
2018-12-21 08:58:00,1014.60
2018-12-21 09:03:00,1014.50
2018-12-21 09:08:00,1014.50
2018-12-21 09:13:00,1014.30
2018-12-21 09:18:00,1014.10
2018-12-21 09:23:00,1014.00
2018-12-21 09:28:00,1013.80
2018-12-21 09:33:00,1013.60
2018-12-21 09:38:00,1013.40
2018-12-21 09:43:00,1013.30
2018-12-21 09:48:00,1013.20
2018-12-21 09:53:00,1013.00
2018-12-21 09:58:00,1012.90
2018-12-21 10:03:00,1013.00
2018-12-21 10:08:00,1013.10
2018-12-21 10:13:00,1013.00
2018-12-21 10:18:00,1013.00
2018-12-21 10:23:00,1012.80
2018-12-21 10:28:00,1012.90
2018-12-21 10:33:00,1012.90
2018-12-21 10:38:00,1012.50
2018-12-21 10:43:00,1012.10
2018-12-21 10:48:00,1012.10
2018-12-21 10:53:00,1011.90
2018-12-21 10:58:00,1012.00
2018-12-21 11:03:00,1012.10
2018-12-21 11:08:00,1012.00
2018-12-21 11:13:00,1011.90
2018-12-21 11:18:00,1011.90
2018-12-21 11:23:00,1012.00
2018-12-21 11:28:00,1011.90
2018-12-21 11:33:00,1011.70
2018-12-21 11:38:00,1011.60
2018-12-21 11:43:00,1011.40
2018-12-21 11:48:00,1011.30
2018-12-21 11:53:00,1011.20
2018-12-21 11:58:00,1010.90
2018-12-21 12:03:00,1010.80
2018-12-21 12:08:00,1010.60
2018-12-21 12:13:00,1010.50
2018-12-21 12:18:00,1010.50
2018-12-21 12:23:00,1010.30
2018-12-21 12:28:00,1010.20
2018-12-21 12:33:00,1010.20
2018-12-21 12:38:00,1010.20
2018-12-21 12:43:00,1010.00
2018-12-21 12:48:00,1010.10
2018-12-21 12:53:00,1009.90
2018-12-21 12:58:00,1009.80
2018-12-21 13:03:00,1009.50
2018-12-21 13:08:00,1009.70
2018-12-21 13:13:00,1009.50
2018-12-21 13:18:00,1009.40
2018-12-21 13:23:00,1009.40
2018-12-21 13:28:00,1009.40
2018-12-21 13:33:00,1009.40
2018-12-21 13:38:00,1009.40
2018-12-21 13:43:00,1009.10
2018-12-21 13:48:00,1008.90
2018-12-21 13:53:00,1008.80
2018-12-21 13:58:00,1008.60
2018-12-21 14:03:00,1008.40
2018-12-21 14:08:00,1008.20
2018-12-21 14:13:00,1008.10
2018-12-21 14:18:00,1007.80
2018-12-21 14:23:00,1007.70
2018-12-21 14:28:00,1007.70
2018-12-21 14:33:00,1007.40
2018-12-21 14:38:00,1007.10
2018-12-21 14:43:00,1007.10
2018-12-21 14:48:00,1007.00
2018-12-21 14:53:00,1006.80
2018-12-21 14:58:00,1006.60
2018-12-21 15:03:00,1006.40
2018-12-21 15:08:00,1006.30
2018-12-21 15:18:00,1005.80
2018-12-21 15:23:00,1005.60
2018-12-21 15:28:00,1005.70
2018-12-21 15:33:00,1005.60
2018-12-21 15:38:00,1005.50
2018-12-21 15:43:00,1005.20
2018-12-21 15:48:00,1005.10
2018-12-21 15:53:00,1004.80
2018-12-21 15:58:00,1004.80
2018-12-21 16:03:00,1004.50
2018-12-21 16:08:00,1004.40
2018-12-21 16:13:00,1004.20
2018-12-21 16:18:00,1004.10
2018-12-21 16:23:00,1003.90
2018-12-21 16:28:00,1003.90
2018-12-21 16:33:00,1003.70
2018-12-21 16:38:00,1003.60
2018-12-21 16:43:00,1003.50
2018-12-21 16:48:00,1003.30
2018-12-21 16:53:00,1003.20
2018-12-21 16:58:00,1003.30
2018-12-21 17:03:00,1003.20
2018-12-21 17:13:00,1002.90
2018-12-21 17:18:00,1002.90
2018-12-21 17:23:00,1002.70
2018-12-21 17:28:00,1002.50
2018-12-21 17:33:00,1002.40
2018-12-21 17:38:00,1002.40
2018-12-21 17:43:00,1002.30
2018-12-21 17:48:00,1002.30
2018-12-21 17:53:00,1002.30
2018-12-21 17:58:00,1002.20
2018-12-21 18:03:00,1002.10
2018-12-21 18:08:00,1002.10
2018-12-21 18:13:00,1002.00
2018-12-21 18:18:00,1002.00
2018-12-21 18:23:00,1001.70
2018-12-21 18:28:00,1001.70
2018-12-21 18:33:00,1001.70
2018-12-21 18:38:00,1001.50
2018-12-21 18:43:00,1001.50
2018-12-21 18:48:00,1001.40
2018-12-21 18:53:00,1001.40
2018-12-21 18:58:00,1001.30
2018-12-21 19:03:00,1001.20
2018-12-21 19:08:00,1001.30
2018-12-21 19:13:00,1001.30
2018-12-21 19:18:00,1001.20
2018-12-21 19:23:00,1001.20
2018-12-21 19:28:00,1001.10
2018-12-21 19:33:00,1001.00
2018-12-21 19:38:00,1000.90
2018-12-21 19:43:00,1000.80
2018-12-21 19:48:00,1000.70
2018-12-21 19:53:00,1000.80
2018-12-21 20:03:00,1000.70
2018-12-21 20:08:00,1000.70
2018-12-21 20:13:00,1000.60
2018-12-21 20:18:00,1000.50
2018-12-21 20:23:00,1000.50
2018-12-21 20:33:00,1000.20
2018-12-21 20:38:00,1000.10
2018-12-21 20:43:00,1000.10
2018-12-21 20:48:00,1000.10
2018-12-21 20:53:00,999.80
2018-12-21 20:58:00,999.60
2018-12-21 21:03:00,999.70
2018-12-21 21:08:00,999.60
2018-12-21 21:13:00,999.70
2018-12-21 21:18:00,999.70
2018-12-21 21:23:00,999.70
2018-12-21 21:28:00,999.40
2018-12-21 21:33:00,999.30
2018-12-21 21:38:00,999.30
2018-12-21 21:43:00,999.40
2018-12-21 21:48:00,999.10
2018-12-21 21:53:00,999.00
2018-12-21 21:58:00,998.80
2018-12-21 22:03:00,998.40
2018-12-21 22:08:00,998.50
2018-12-21 22:13:00,998.50
2018-12-21 22:18:00,998.60
2018-12-21 22:23:00,998.70
2018-12-21 22:28:00,998.80
2018-12-21 22:33:00,998.80
2018-12-21 22:38:00,998.60
2018-12-21 22:43:00,998.60
2018-12-21 22:48:00,998.30
2018-12-21 22:53:00,998.30
2018-12-21 22:58:00,998.30
2018-12-21 23:03:00,998.30
2018-12-21 23:08:00,998.10
2018-12-21 23:13:00,998.30
2018-12-21 23:18:00,998.10
2018-12-21 23:23:00,997.90
2018-12-21 23:28:00,997.90
2018-12-21 23:33:00,997.70
2018-12-21 23:38:00,997.70
2018-12-21 23:43:00,997.60
2018-12-21 23:48:00,997.60
2018-12-21 23:58:00,997.50
2018-12-22 00:03:00,997.50
2018-12-22 00:08:00,997.40
2018-12-22 00:13:00,997.30
2018-12-22 00:18:00,997.10
2018-12-22 00:23:00,997.00
2018-12-22 00:28:00,996.90
2018-12-22 00:33:00,997.10
2018-12-22 00:38:00,996.90
2018-12-22 00:43:00,996.80
2018-12-22 00:48:00,996.70
2018-12-22 00:53:00,996.70
2018-12-22 00:58:00,996.70
2018-12-22 01:03:00,996.80
2018-12-22 01:08:00,996.60
2018-12-22 01:13:00,996.30
2018-12-22 01:18:00,996.10
2018-12-22 01:23:00,996.00
2018-12-22 01:28:00,995.80
2018-12-22 01:33:00,995.60
2018-12-22 01:38:00,995.50
2018-12-22 01:43:00,995.20
2018-12-22 01:48:00,995.30
2018-12-22 01:53:00,995.00
2018-12-22 01:58:00,995.00
2018-12-22 02:03:00,994.90
2018-12-22 02:08:00,994.80
2018-12-22 02:13:00,994.80
2018-12-22 02:18:00,994.70
2018-12-22 02:23:00,994.80
2018-12-22 02:28:00,994.70
2018-12-22 02:33:00,995.00
2018-12-22 02:38:00,995.50
2018-12-22 02:43:00,995.40
2018-12-22 02:48:00,995.30
2018-12-22 02:53:00,995.00
2018-12-22 02:58:00,995.30
2018-12-22 03:03:00,995.50
2018-12-22 03:08:00,995.10
2018-12-22 03:13:00,994.90
2018-12-22 03:18:00,994.70
2018-12-22 03:23:00,994.60
2018-12-22 03:28:00,994.40
2018-12-22 03:33:00,994.80
2018-12-22 03:38:00,995.10
2018-12-22 03:43:00,994.90
2018-12-22 03:48:00,994.60
2018-12-22 03:53:00,994.90
2018-12-22 03:58:00,994.40
2018-12-22 04:03:00,994.00
2018-12-22 04:13:00,993.80
2018-12-22 04:18:00,993.80
2018-12-22 04:23:00,993.80
2018-12-22 04:28:00,993.70
2018-12-22 04:33:00,993.70
2018-12-22 04:38:00,993.70
2018-12-22 04:43:00,993.80
2018-12-22 04:48:00,993.60
2018-12-22 04:53:00,993.80
2018-12-22 04:58:00,993.60
2018-12-22 05:03:00,993.50
2018-12-22 05:08:00,992.90
2018-12-22 05:13:00,993.00
2018-12-22 05:18:00,993.00
2018-12-22 05:23:00,992.90
2018-12-22 05:28:00,993.00
2018-12-22 05:33:00,992.90
2018-12-22 05:38:00,992.80
2018-12-22 05:43:00,993.10
2018-12-22 05:48:00,992.70
2018-12-22 05:53:00,993.00
2018-12-22 05:58:00,993.00
2018-12-22 06:03:00,993.10
2018-12-22 06:08:00,992.80
2018-12-22 06:13:00,992.20
2018-12-22 06:18:00,992.10
2018-12-22 06:23:00,992.20
2018-12-22 06:28:00,992.40
2018-12-22 06:33:00,992.50
2018-12-22 06:38:00,992.30
2018-12-22 06:43:00,992.10
2018-12-22 06:48:00,991.70
2018-12-22 06:53:00,991.60
2018-12-22 06:58:00,991.70
2018-12-22 07:03:00,991.60
2018-12-22 07:08:00,991.40
2018-12-22 07:13:00,991.70
2018-12-22 07:18:00,991.90
2018-12-22 07:23:00,992.00
2018-12-22 07:28:00,992.00
2018-12-22 07:33:00,991.90
2018-12-22 07:38:00,991.60
2018-12-22 07:43:00,991.50
2018-12-22 07:48:00,991.30
2018-12-22 07:53:00,991.40
2018-12-22 07:58:00,991.30
2018-12-22 08:03:00,991.30
2018-12-22 08:08:00,990.90
2018-12-22 08:13:00,991.10
2018-12-22 08:18:00,991.00
2018-12-22 08:23:00,991.20
2018-12-22 08:28:00,991.10
2018-12-22 08:33:00,991.00
2018-12-22 08:38:00,990.90
2018-12-22 08:43:00,990.90
2018-12-22 08:48:00,990.70
2018-12-22 08:53:00,990.50
2018-12-22 09:03:00,990.10
2018-12-22 09:08:00,990.00
2018-12-22 09:13:00,989.90
2018-12-22 09:18:00,989.60
2018-12-22 09:23:00,989.60
2018-12-22 09:28:00,989.60
2018-12-22 09:33:00,989.70
2018-12-22 09:38:00,989.50
2018-12-22 09:43:00,989.50
2018-12-22 09:48:00,989.30
2018-12-22 09:53:00,989.40
2018-12-22 09:58:00,989.70
2018-12-22 10:03:00,989.50
